日期,主队,客队,主队进球,客队进球,比分,参考盘口,实际盘口,预测结果,先进球方,sb_λ_主队初,sb_λ_主队终,sb_λ_客队初,sb_λ_客队终,xl_λ_主队初,xl_λ_主队终,xl_λ_客队初,xl_λ_客队终,odds_fingerprint
2026-6-11,蘇格蘭,丹麥,4,2,4:02,0.25,0.25,1:01,主队,1.0582183008871917,1.120570304975352,1.3968642621713352,1.5129789677419925,1.053668493441765,1.128367263388631,1.33583973906071,1.4786234306211097,657a0adb6fd627c0811b73365f962416
2026-6-11,海地,秘魯,1,2,1:02,0.0,0.0,1:01,主队,1.0910589901430228,1.1503764369618128,1.345977320239035,1.2104967969575535,1.066638524116388,1.1608091155548703,1.28073171820983,1.149370148684633,4fcdbedc18e66bca6d46c75e278359ee
2026-6-11,海地,紐西蘭,4,0,4:00,0.0,0.0,1:01,主队,1.2926206880836657,1.020397272704551,1.3363299530334811,1.103184758790953,1.2891146011980703,1.0530143447525326,1.316542047552894,1.2053278705493886,e95766652039137e723f5d824a9be08a
2026-6-11,海地,冰島,1,1,1:01,0.0,0.25,1:00,客队,1.101237972726041,1.2578873525476408,1.4571326022590714,1.4796619220388252,1.0652499483212998,1.1742295147452524,1.4506337398344464,1.461275940289091,73fddea5f76f8e428028e2b6656be956
2026-6-11,海地,突尼西亞,0,1,0:01,0.25,0.5,1:01,客队,0.8681085954110866,0.9635355629312576,1.2488088692120909,1.371293254344322,0.9060160722505102,0.947236208739006,1.3292601788744611,1.3800396400040689,59dbe2ab1eb168bbf47580a66b3e4c48
2026-6-11,海地,哥斯達黎加,1,0,1:00,0.25,0.75,1:00,主队,0.9115377431608688,1.0136044383688465,1.8774347971383123,1.6805401850283728,1.1157571170548313,0.937656748028576,1.429408440325162,1.6126728059810194,cd17fa7c0b60241c2abb7457bc9bfb77
2026-6-11,摩洛哥,挪威,1,1,1:01,0.0,0.25,1:01,主队,1.202598692282603,1.2747981605071268,1.4895453995941157,1.4061873923058965,1.2299446582329543,1.2701470932928465,1.4403670874876728,1.406269342870573,8709a4611ab9c9133e4c374739bc843a
2026-6-11,摩洛哥,巴拉圭,2,1,2:01,-0.25,-0.5,1:00,主队,1.4247625453733264,1.3415063225501798,1.008289280929597,0.8580306431599231,1.413136736578116,1.3866425460670757,0.9759334648205682,0.8434445130350516,437c121adf0b4c931f0b710dcf105205
2026-6-11,摩洛哥,厄瓜多爾,1,1,1:01,0.0,-0.25,1:01,主队,1.0624265942801678,1.053292138328161,1.0295277063953596,0.9235875297059408,1.11802162040508,1.062961313517856,1.0067212929832252,0.9086757845581608,ac2f280354e37d6eaaa843cd7c107053
2026-6-11,尼日利亞,摩洛哥,0,0,0:00,0.25,0.25,0:01,无进球,0.981812990243637,0.9967971527950368,1.3167443201454765,1.3348888215399226,1.0527285435598834,0.9225036433560182,1.274537167815804,1.301102346638745,9f215a98cd5ee20d1aea38c420d433e1
2026-6-11,巴西,埃及,2,1,2:01,-0.75,-1.5,1:01,主队,2.257588580885873,2.299040796827061,0.7177161848250015,0.7114143383400422,2.161819023184131,2.273062681648814,0.7446153518798324,0.6493149026652448,791b80847322c5b1462311ce5879f629
2026-6-11,巴西,克羅地亞,3,1,3:01,-0.25,-0.75,2:00,主队,1.7762461104946778,1.82527799230402,1.0972720974065335,1.1300251846657217,1.7513737759983778,1.8030877181337115,1.1891559887651495,1.0738136007834456,f6bed79396539f532a1173d0560552bd
2026-6-11,巴西,法國,1,2,1:02,0.0,0.25,1:02,客队,1.433636759839075,1.4160029314984053,1.6412583966487926,1.5990171614254256,1.425051194638448,1.3306313918593435,1.5740498664075335,1.548247266880408,cddae962f4b39d348894fc118c4e8611
2026-6-11,巴西,突尼西亞,1,1,1:01,-1.0,-2.25,1:01,客队,2.43929302794823,2.69342607821007,0.7296839371211397,0.4864128760792225,2.476789937885531,2.7546765553850205,0.6738289354486411,0.4326085834673022,1055414537b62cdf270697b6d8a18e6c
2026-6-11,巴西,塞內加爾,2,0,2:00,-0.5,-1.0,2:01,主队,2.123324173204116,1.9640518443507344,0.7395382732623474,0.789066562113312,2.0517000554283205,2.0019395305428,0.7042469160393032,0.7624824853610849,06b7e98307a6762426bfa3cca5e5c3b2
2026-6-11,土耳其,委內瑞拉,2,1,2:01,-0.5,-1.0,1:00,客队,1.7988381939463411,1.9469689884506889,0.8697302763694719,0.8126879364723955,1.7592293688265062,1.8978952760419008,0.8390628331840898,0.7960461073427938,ced5a8de872ce93101d41dc065b38c46
2026-6-11,土耳其,北馬其頓,4,0,4:00,-1.0,-1.75,1:00,主队,2.4091902486204915,2.5122824596096764,0.5760189439352964,0.6224062217366872,2.397454239920048,2.5295031045141214,0.5793264562965551,0.5981070305133517,d3a6585694a1fca627a8df13b47e832c
2026-6-11,科索沃,土耳其,0,1,0:01,0.25,0.5,0:01,客队,1.06814695855528,1.013315220068845,1.616938802393398,1.518724494232998,1.0361614077790016,0.9934640657998904,1.5680650875861093,1.520542069578234,5ddf72cd90fbe849d4cfa9c12fac91f3
2026-6-11,土耳其,羅馬尼亞,1,0,1:00,-0.5,-1.25,2:00,主队,1.9278550011459168,2.169086169178477,0.8890160484390675,0.9596694074747292,1.8323407289169564,2.128853420753314,0.920443075628941,0.9120915018972756,e9a0d04bf3e5b6a0f3dc783e97412895
2026-6-11,西班牙,土耳其,2,2,2:02,-1.0,-2.0,2:00,主队,2.5329076085729176,2.740028861023541,0.675994551447726,0.6834358199552277,2.48252676457614,2.7288452654228204,0.6673133711323816,0.7184060664267689,ab8e34bbd242380429599480e69e23f4
2026-6-11,墨西哥,澳洲,1,0,1:00,-0.25,-0.75,1:01,主队,1.7273504557807908,1.5670861328613932,0.9025527773412244,0.825070613356032,1.811574754427988,1.6062700418612414,0.8188215883212402,0.869177863283224,3e3fe30503958919f487be5cc64833a9
2026-6-11,澳洲,庫拉索,5,1,5:01,-0.75,-1.5,0:01,主队,2.117827855907401,2.2212009147503027,0.5634518778066275,0.7835806820367989,1.935641577864022,2.2485989342950066,0.5762578936776531,0.7158211343308212,047fc518a01d9620f293a809b78ce614
2026-6-11,澳洲,喀麥隆,1,0,1:00,-0.25,-0.5,1:01,主队,1.6065453654433857,1.5169942270046228,0.985862711966516,1.0435898176324572,1.5959379269805147,1.4637764102092805,0.9146456759510612,1.036745240264492,d0db2996d7ec874d19fdb6755b72d093
2026-6-11,哥倫比亞,澳洲,3,0,3:00,-0.75,-1.25,1:00,主队,2.0103138399069382,1.834353850677196,0.7555070017139096,0.5317248617998621,2.014174602359081,1.8014510408743207,0.7170986012671945,0.5141431942681148,da5bce294f845643445264adc5bdb842
2026-6-11,墨西哥,塞爾維亞,5,1,5:01,-0.75,-1.5,2:00,主队,2.1874707225335976,2.232382232704072,0.589006423283132,0.6752355978088472,1.996195118091972,2.2026790401359566,0.7270011090564794,0.6968669791284102,ed6c40275820a23eea7f306710b56340
2026-6-11,墨西哥,加納,2,0,2:00,-0.75,-1.5,1:00,主队,2.099787457242152,2.231871961574636,0.7487652612228748,0.6459094137688608,2.0502800502790355,2.17078674900047,0.6852085757201847,0.6170342673300252,5eb20ffd7dc622e6819a3feb5d547a79
2026-6-11,墨西哥,比利時,1,1,1:01,0.25,0.5,1:00,主队,1.206947099709529,1.136523712605917,1.3921185866562824,1.5667600039505232,1.172930407920003,1.0905588155686174,1.3883829694735117,1.5143597571358234,ca702b28383616d3825ec2d970b9a3cf
2026-6-11,墨西哥,葡萄牙,0,0,0:00,0.25,0.5,1:01,无进球,1.084173558336462,1.1076985084222246,1.480784264357278,1.6548124341606611,1.0062414868197669,1.010549743162484,1.5011932251711295,1.6202481412279397,dd1b84fa6d465d8dd7fa62c8023f1092
2026-6-11,南非,巴拿馬,1,2,1:02,-0.25,-0.5,1:00,客队,1.40866397015369,1.492805772313576,1.0109471236542282,0.8918480364929343,1.3342222985396557,1.4936754775636072,1.0409678664504805,0.8736418825959238,9746c51e26a6fea90fc599e8bba1e38e
2026-6-11,南非,巴拿馬,1,1,1:01,-0.25,-0.25,1:00,客队,1.3185840086759089,1.33317370975787,1.1275100302789824,0.96254882091611,1.2974027970410176,1.3037977548611934,1.0512310458900862,0.923979529280731,5b3ec09afd567b331c39cf89008d5fd5
2026-6-11,南非,喀麥隆,1,2,1:02,0.0,0.25,1:01,客队,1.0754207677113523,0.8582371032694285,1.2253344304441274,1.0609152869774654,1.058965799114531,0.8821419778897686,1.223446331668837,1.0558483118435045,d7c052a9ff47b4b7b296de9dbac36787
2026-6-11,津巴布韋,南非,2,3,2:03,0.5,0.75,0:01,客队,0.6112236598935828,0.7370933040117041,1.7779385383345958,1.5109139711398232,0.7297143558427613,0.7329101828630742,1.5151460564609087,1.5273231130865557,7693165bdcfe6e7286f4df4f0465ba25
2026-6-11,希臘,巴拉圭,0,1,0:01,-0.25,-0.5,1:00,客队,1.507460923729808,1.5438976071343524,0.998064670390918,0.9965506072352396,1.4841223587448709,1.541152957279341,0.8564234614468744,0.939221186824524,cd747f673aef285b8009ab066f18e8d9
2026-6-11,墨西哥,巴拉圭,1,2,1:02,-0.25,-0.5,1:00,客队,1.3677623978204414,1.480478690832338,1.1182885431131142,0.8173022756748488,1.3016911442564447,1.4353618666683328,1.06942007834532,0.771740909936136,72acaed0ebd09b293002c005bd6f9be2
2026-6-11,美國,巴拉圭,2,1,2:01,0.0,0.0,1:00,主队,1.4802272524123308,1.112568754170802,1.1350943959255724,1.035234895111491,1.3660207330785632,1.190105852329194,1.046546562421525,1.0763291011952776,8f7870652ca899425aac935d6e208013
2026-6-11,美國,德國,1,2,1:02,0.5,0.75,1:01,客队,1.165174345672605,1.3136589830119727,2.1641647385022527,2.087630568247221,1.107293579530811,1.2947323465852043,2.049980168812011,2.059917277460715,74269619190d26810637bfd734a57bef
2026-6-11,美國,塞內加爾,3,2,3:02,0.0,0.0,1:01,主队,1.2238449721396958,1.2729676131623788,1.2238449721396958,1.2835769409639517,1.2316310839418647,1.2573262726911394,1.1419681814687466,1.2566282629299137,b76202902eb526a874f8c502eb25839a
2026-6-11,美國,葡萄牙,0,2,0:02,0.5,1.0,1:01,客队,1.1605865718887256,1.0602464811706722,1.818596768927489,2.092831966061297,1.1635656185358385,1.0666783747338724,1.7703523870860205,2.0609860400884674,be2c25e075c638abc78c3f49d035ffa7
2026-6-11,美國,比利時,2,5,2:05,0.25,0.25,1:01,主队,1.340697116259539,1.3793047544205037,1.4769133631006668,1.6307135328738085,1.2938978991658785,1.3825761081058592,1.4446784987357617,1.6709552546246431,3047c2be10aede01373bf4da18e4dcd9
2026-6-11,美國,烏拉圭,5,1,5:01,0.0,0.25,1:00,主队,1.1923669692441037,0.9463983306321976,1.121916545603079,1.1597559861381364,1.0875447156000553,0.8986984413547637,1.1972815810074304,1.2008253851488728,32a7647bed2e59fe1494c99c369cb879
2026-6-11,厄瓜多爾,危地馬拉,3,0,3:00,-1.0,-1.75,2:00,主队,2.3995424179165794,2.348146860302672,0.4632769911432317,0.5048357878120803,2.4134192821416995,2.3075134452238166,0.4645464622350506,0.474441622554898,53247b58689d6cea5f00fe2654d34519
2026-6-11,荷蘭,厄瓜多爾,1,1,1:01,-0.5,-1.0,2:01,客队,1.7988381939463411,1.836977105554868,0.8697302763694719,0.8641600960539659,1.7766559363705634,1.818576468361424,0.8583374543968784,0.8614551565002367,720892d02c6c7795e1c92aa3603cec57
2026-6-11,厄瓜多爾,紐西蘭,2,0,2:00,-0.75,-1.25,1:01,主队,2.028161496222586,1.9377591711151123,0.6476929716563806,0.5176032431359743,1.9707124060316945,1.8645334563473968,0.6104485343812907,0.5139987252951483,8826337e83918080284690eda772e683
2026-6-11,法國,科特迪瓦,1,2,1:02,-1.0,-1.75,2:01,主队,2.301020039986386,2.57477110524717,0.7734527606682001,0.6304680190645252,2.2426918035949264,2.5603132342986084,0.7427597271674667,0.5909823534857674,34e8a645af21b3e927c2e57cb3339aee
2026-6-11,南韓,科特迪瓦,0,4,0:04,0.0,0.25,1:01,客队,1.1828468477744112,1.0792027602069687,1.2672107407347306,1.2786223994259245,1.2702025807642536,1.1298674867851333,1.303973646761585,1.2685131375889458,31eadfcc4d896ca982447abd02e9007a
2026-6-11,埃及,科特迪瓦,3,2,3:02,0.0,0.25,1:01,主队,0.9685776652556009,0.8824939926578625,1.1408571342212723,1.0604584084408588,1.033645712028124,0.914332379082111,1.1614027531219815,1.0368495202861725,6d7048292889c1fe0e74951b9e8dec63
2026-6-11,科特迪瓦,布基納法索,3,0,3:00,-0.25,-0.5,1:00,主队,1.5019138611192555,1.2719773841873818,0.7799989653381285,0.8104376926570656,1.4386127147691814,1.252680650024564,0.8084630737904321,0.7636677358476764,4a40f8a9dbefa00b81be585bf813246c
2026-6-11,牙買加,庫拉索,0,0,0:00,-0.25,-0.5,1:00,无进球,1.4952587223150842,1.4484452161745542,0.8732523589999357,0.9225985310800976,1.315451999282965,1.4725157344493582,0.8830026499397725,0.8175799831065236,f1ada8b58b44624d5e42a44fe4e745a6
2026-6-11,庫拉索,牙買加,2,0,2:00,0.0,0.25,1:01,主队,1.063676160283581,1.0044600785271256,1.265821705710248,1.2349481053319178,1.051178581252357,0.9536021968130765,1.2104903893154066,1.2251224351320795,c7773e37bbcc1e004685a620cb97c6da
2026-6-11,德國,芬蘭,4,0,4:00,-1.25,-2.5,2:00,主队,2.9684934947820545,3.007424305975837,0.5687892339840397,0.5198706842164809,2.957701690519693,2.9268062273541244,0.5717607532809371,0.4726093257029836,c9c39114330e64087ec8a302c947c5ce
2026-6-11,德國,加納,2,1,2:01,-1.25,-2.25,2:00,主队,2.708517568884475,2.968345637893417,0.7084352068862301,0.6889713022888051,2.72797880438527,2.98245964400299,0.6956275775768785,0.6590215817503868,f5e77a3801542a2e14404da4c953cf72
2026-6-11,德國,斯洛伐克,6,0,6:00,-0.75,-1.5,2:00,主队,2.537149625381484,2.4686493117780177,0.6696855140335832,0.8077766091431415,2.521717375489056,2.442474690334018,0.6226480114577553,0.7712318694265136,d4ca9423c36451e47b0897e7a2695186
2026-6-11,比利時,突尼西亞,5,0,5:00,-0.75,-1.5,2:00,主队,2.134148494550561,2.2569585201322853,0.6028730612890899,0.7190355272209664,2.1372821532424724,2.2662172061899435,0.5937359004468897,0.6050843985620437,1c2aa91d9b9a557ea6079155645c5bfe
2026-6-11,奧地利,突尼西亞,1,0,1:00,-0.5,-1.25,2:00,主队,1.7782315815769008,1.972311230227504,0.7405659219834815,0.7501691092521071,1.79370188474406,1.8944903327151623,0.7576425198447106,0.6853957057481748,6018d1a6074d41ef2107ebf02348053f
2026-6-11,馬里,突尼西亞,1,1,1:01,0.0,-0.25,1:00,客队,0.9800310078251928,1.0197569608133266,1.0477879666725918,0.8499598565904658,0.9457936976150187,0.9797424540949324,1.041608940428516,0.872973241855098,88a80b54bceb27ce6c5893532e1a5ef2
2026-6-11,瑞典,希臘,2,2,2:02,-0.25,-0.5,1:01,客队,1.6025527673282818,1.6739871522154304,1.0344423598817158,1.0391454648627911,1.5012396977780196,1.627757976109114,1.052323127156722,1.0127032845869746,537e67664f280f820b150ad6ad41a73b
2026-6-11,挪威,瑞典,3,1,3:01,-0.5,-0.75,1:01,主队,1.6931910760657638,1.9054486272575788,1.053224354417525,1.0687830135248084,1.6139898329940692,1.8437108007598424,1.042352323421882,1.0504007930326595,36ab8b060f4aad982370e01ea25ac737
2026-6-11,瑞典,波蘭,3,2,3:02,-0.25,-0.25,1:01,主队,1.4305749887754793,1.432800816260679,1.1234419027186435,1.0501109883522526,1.5050163646532846,1.4131091487256435,0.9724711335631612,1.0220528293246904,6b511bea0e81d6ca5098d6e6ad9b3ae9
2026-6-11,烏克蘭,瑞典,1,3,1:03,0.25,0.25,1:01,客队,1.2786383829692631,1.0577739949562843,1.2376522886382313,1.3692585599997498,1.1856284194084907,1.034931633886319,1.224062622750532,1.3321122259778655,5904b43a364e8f973645c361545924dc
2026-6-11,瑞典,斯洛文尼亞,1,1,1:01,-0.5,-0.75,1:00,客队,1.700559684627278,1.687523596619198,0.8471684514245275,0.8882172546589856,1.6486631985396365,1.6529479912182494,0.8093841475665954,0.8848193621994253,0240d2497d6aba355f983dc0a97ec041
2026-6-11,日本,冰島,1,0,1:00,-1.0,-2.0,2:00,主队,2.5591374858227307,2.6907900303247163,0.6683654168612274,0.5393386002654923,2.494214017770878,2.670202987681689,0.6803526194537967,0.5912849842529136,4699ddc33854e3458838ba68aa15cea3
2026-6-11,英格蘭,日本,0,1,0:01,-0.5,-1.0,2:01,客队,1.8586934251391147,1.8457054171623304,0.8123385408804037,0.858611530019853,1.8207824173691216,1.758835995342841,0.8282160371870118,0.8415418608927454,ff47f5b63ca326d4f1f2f9a0f45fd96f
2026-6-11,日本,加納,2,0,2:00,-0.5,-1.25,2:00,主队,1.9653582396798173,2.219084791500096,0.7161923324924104,1.0010534511052254,1.956630706470201,2.157892113556509,0.6777414647423244,0.9608468247879932,c596f152f5bc9f537b48390c1e99f84d
2026-6-11,日本,巴西,3,2,3:02,0.5,0.75,2:02,客队,0.9443855577360452,1.1709102334366888,2.0514319501582428,2.066724205060985,0.934618547162984,1.160585246058351,2.094198485063961,2.0419010708558973,e4255223358adb9b947830d47c9c99c5
2026-6-11,荷蘭,阿爾及利亞,0,1,0:01,-0.75,-1.5,2:02,客队,2.1112934710753035,2.4529598002770787,0.7244216403500006,0.9302663532868284,2.036253250539285,2.3913554143424323,0.7194614839523817,0.8674607202037624,84fc41a95c1b46d2ab8338645590c08f
2026-6-11,荷蘭,挪威,2,1,2:01,-0.5,-0.75,2:01,客队,1.8397491330698976,1.8178400132177528,1.1189164783294343,1.042484170572846,1.808794055622554,1.796532828511954,1.0633745756995758,1.0826269789512877,02be87c844cfab415cd57c216a7ee58a
2026-6-11,波蘭,荷蘭,1,1,1:01,0.25,0.75,0:01,主队,0.9722026104337708,0.9591520395065032,1.9396052304732567,1.698108637255579,0.9218257405968522,0.9540927864893042,1.954358000041052,1.645619194885169,fe97a04edc2db5612e7d372d90e4007b
2026-6-11,西班牙,荷蘭,2,2,2:02,-0.5,-0.75,2:01,主队,1.867471602570811,1.840986494709012,0.972110285799881,1.0528498111719158,1.8161696773665403,1.8384077093652549,0.9848500738889624,1.0471532123224423,0c232ab2c12077e64a2ca710ece2f21d
2026-6-11,英格蘭,紐西蘭,1,0,1:00,-1.25,-2.5,2:00,主队,2.8037741841122865,2.84773048983169,0.2959006435270503,0.4064111654003524,2.7982145783924484,2.891387987876645,0.2894248332512352,0.344727101915548,361626039759a788efd02c81868c946c
2026-6-11,紐西蘭,智利,4,1,4:01,0.5,1.0,0:01,主队,0.9881248278781116,0.7823050438198944,1.497056992627396,1.7786676233909906,0.8395476580883042,0.6833792359619327,1.553454436696974,1.7939285510805203,7a45eeb9ea36273e535d2fd72dc25756
2026-6-11,紐西蘭,芬蘭,0,2,0:02,0.0,0.0,0:00,客队,1.373003965821098,1.051030609050451,1.00266714110424,1.1155837421602048,1.2481418893086833,1.1092303657895035,1.0724475122978725,1.1785763222023695,07e33db004543bfd407029cf1c694188
2026-6-11,伊朗,甘比亞,3,1,3:01,-0.5,-1.25,1:00,客队,1.8076929484321465,1.9125528431947856,0.7165638998521657,0.6785782946019784,1.7938082867603395,1.837280468265427,0.6854655462805275,0.6441358545794097,9b63e477894563b1e4e5be9a749c79dc
2026-6-11,伊朗,哥斯達黎加,5,0,5:00,-0.25,-0.25,1:01,主队,1.3582085718003931,1.3956502492546594,1.0086339715855297,0.9847335491779848,1.355443866199335,1.2656870456157925,0.8756263206348784,0.9517097661564728,f0df4b5cf92cb1219ef23a23babdfc20
2026-6-11,伊朗,烏茲別克,0,0,0:00,0.0,0.0,1:00,无进球,1.1105048115981782,1.1105048115981782,1.0178758268162784,1.0178758268162784,1.1242458972242229,1.1108874797624164,1.0801174203068613,0.9239517434557564,8468f85dd1261878811892990db36fd3
2026-6-11,伊朗,佛得角共和國,0,0,0:00,-0.25,-0.5,1:00,无进球,1.407917493852447,1.2571482943255898,0.9858593322458064,0.8219339334555024,1.2727104103284383,1.2579681079994085,0.8627262548336954,0.8112768237304407,5304384b3f33da1a26140a4f8f4881d7
2026-6-11,俄羅斯,伊朗,2,1,2:01,-0.5,-0.75,1:00,主队,1.7964591205648248,1.679779722243432,0.8407401372697378,0.8817876696208532,1.73108388309822,1.6675398919605584,0.8250142440635662,0.8801157652009651,cb730eee5553a1f7ea48006a27c01c24
2026-6-11,埃及,俄羅斯,1,0,1:00,-0.25,-0.25,1:00,主队,1.3189231993710075,1.2861859108085214,1.2960003814600838,0.932061813110442,1.2644996719075423,1.3135049324526222,1.2445023955623409,0.9217788306970778,ff4c58a7ff34b6673365d8f084a7968f
2026-6-11,西班牙,埃及,0,0,0:00,-1.0,-1.75,2:00,无进球,2.6526923555344046,2.498504390700212,0.5489399131157614,0.7044746083023316,2.6655890241390803,2.563577944364021,0.5443208598276262,0.6567654646728485,10e4862082dbad126561e084ca0697c3
2026-6-11,埃及,尼日利亞,0,0,0:00,0.0,0.25,1:00,无进球,1.1123175771134566,1.1306541307422304,1.3933807400383518,1.347884747503866,0.9950174679693196,1.0881308456581718,1.2495878663843072,1.3281227219484186,980093ec42ddcc620e9968dd3add30b2
2026-6-11,威爾斯,比利時,2,4,2:04,0.25,0.75,1:01,主队,1.043719551042466,1.02145612991031,1.73760625472097,1.7110888954991694,0.9944401616609446,0.8797705627345397,1.6801605571769307,1.7097127317798773,b298ef232c4e0eb0903d2e453ba1bc91
2026-6-11,阿爾及利亞,烏拉圭,0,0,0:00,0.25,0.5,1:01,无进球,1.0016152874453907,0.9467626647721924,1.2515740452068809,1.3809154348712764,0.9404383471392856,0.8890495621573171,1.298043132393191,1.3617506520796945,04cc74391c1e852476adbd36acda79d9
2026-6-11,英格蘭,烏拉圭,1,1,1:01,-0.5,-1.0,2:01,主队,1.9382836525644933,1.9497559527710384,0.8169859186274151,0.8825504833619479,1.83225482162319,1.894089610305415,0.7639530125209967,0.853422020838129,8313d5b2a375a15b35f87a155878ba25
2026-6-11,墨西哥,烏拉圭,0,0,0:00,0.0,0.0,1:01,无进球,1.1046598463772554,1.0988359055839343,1.3049488520802688,1.1803156674184705,1.076803859710841,1.088528972424555,1.334179411705961,1.1513687903483587,eaa5b013b395367b1b25ecd71267553b
2026-6-11,烏茲別克,烏拉圭,1,2,1:02,0.5,0.75,0:01,主队,0.8705044261090393,0.795062974812594,1.484135347001351,1.545259827848665,0.8726818134011097,0.7665235698695946,1.405218731104385,1.5098154303795408,205492eef3ea9bdaff0dc1b7d3609a14
2026-6-11,塞爾維亞,沙地阿拉伯,2,1,2:01,-0.75,-1.5,2:01,客队,1.882744855600497,2.2420937918812403,0.8718845001352855,0.6755738257014233,1.831751590043399,2.0905202762280988,0.8189795986592795,0.6398401114001196,891e1b1223365222f4b7bf5f22064e14
2026-6-11,波多黎各,沙地阿拉伯,0,3,0:03,1.0,1.75,0:01,客队,0.5539788911017127,0.6789948914729367,2.465063258573402,2.488158445408829,0.5588236596155858,0.679383401678595,2.447167478426756,2.496274642408514,37ab1f626a8a93467cee44a246b98b99
2026-6-11,沙地阿拉伯,埃及,0,4,0:04,0.25,0.25,0:00,客队,1.134875608669968,0.96389287659246,1.296253157100694,1.216152635950697,1.1668269439648011,1.0262499513537129,1.1805900198378425,1.2023001663660524,af1a663d406cb09ca2660140a4a2b70d
2026-6-11,厄瓜多爾,沙地阿拉伯,2,1,2:01,-0.5,-1.0,1:01,主队,1.5968175704534295,1.6147250336548054,0.7657839731560228,0.585682176509525,1.5504333139943265,1.685203727581286,0.7301784273397743,0.5726017766478082,2449cab623956a251d1244997e28a028
2026-6-11,沙地阿拉伯,約旦,0,1,0:01,-0.25,-0.25,0:00,客队,1.278578645152461,1.071064754367733,0.9813635769350536,0.78140630869685,1.2334924245612915,1.1063872619502604,0.94453737593785,0.8401748129769041,cd907e2d3fbb1fc66f1348e22cdca441
2026-6-11,佛得角共和國,塞爾維亞,3,0,3:00,0.25,0.5,0:01,主队,1.2106105937802678,0.9274331474281,1.3485488863360702,1.4002675951915602,1.172930407920003,0.8981516610828675,1.3883829694735117,1.364737543423919,fb6f57697dad69dcd2e15e5b6a657e44
2026-6-11,佛得角共和國,芬蘭,1,1,1:01,0.0,0.0,0:00,客队,1.0988248868355228,1.205008747966026,1.3135865807793543,1.2179313570731376,1.1711901855143154,1.1754813149912766,1.2161943856089203,1.2265659444033667,810029e43588ff242e5f27f564e5e9e2
2026-6-11,智利,佛得角共和國,4,2,4:02,-0.25,-0.5,0:00,主队,1.654205305792525,1.4795513251701464,0.9480478667929336,0.8600454278235983,1.5072348738427288,1.4442211091990091,0.8241323646554207,0.8565622509424607,2aa9687d547e07fa61ed9815ed4b6376
2026-6-11,佛得角共和國,埃及,1,1,1:01,0.25,0.25,1:00,主队,0.825626201089756,0.9194516630100636,1.36067305904535,1.203871256604771,0.7955068829800244,0.8842851339422244,1.3547515171647966,1.215570432826536,81e61916cfe76b4129465940423b02e5
2026-6-11,西班牙,塞爾維亞,3,0,3:00,-1.0,-2.25,2:01,主队,2.500511002034868,2.7857592487045846,0.6630291921152452,0.592810398994769,2.526145072271685,2.7141869361011497,0.6563184805722991,0.5407784687600723,41082f8885b7aad630c537ccbce8bd43
2026-6-11,格魯吉亞,西班牙,0,4,0:04,1.0,1.75,0:02,客队,0.5927963655493715,0.660774242324573,2.565053955370323,2.4568091223864874,0.5468207826980125,0.6494549584905757,2.579738492323677,2.466082429773213,ce792738f0c1c1304adaee48fc30ac79
2026-6-11,意大利,挪威,1,4,1:04,-0.25,-0.25,2:01,主队,1.7529715045367726,1.6713462426462085,1.0907895738889652,1.311455204236055,1.649787203814015,1.652264699124642,1.1884426666227954,1.2763104972452717,58ce80028bfd73af1d62e1ea969db170
2026-6-11,西班牙,伊拉克,1,1,1:01,-1.5,-2.75,3:00,主队,3.1169848925488584,3.145802355018156,0.3130075122489831,0.3740126202319923,3.206993786891819,3.135986429301977,0.2953887333558739,0.3705649744566616,dcb146d8c659bcf21fdb272133dbb28e
2026-6-11,安道爾,伊拉克,0,1,0:01,0.5,1.25,0:01,客队,0.4697157312286618,0.5144745691082027,1.906496584216603,1.7311850198070444,0.4805727038587117,0.5518292540699522,1.7690670125749133,1.716608904733619,861d6df63ddba95126c0e97c79a30efa
2026-6-11,伊拉克,玻利維亞,2,1,2:01,0.0,0.25,0:01,主队,1.3007484871446418,0.9404966969352122,1.0517570647341126,1.093524947378258,1.2428351856516542,0.9463642664236124,1.0500098638909312,1.088133227346584,4bced469c97001c4d0ced80778ee6d89
2026-6-11,約旦,伊拉克,1,0,1:00,-0.25,-0.25,1:00,主队,1.140471634843904,1.1664838544867528,1.1258501861479644,0.8584646582497927,1.0590712454748965,1.1554716777811005,1.0590712454748965,0.8700452038119081,8001b6553baac0af092099f435489bfb
2026-6-11,阿爾及利亞,伊拉克,2,0,2:00,-0.25,-0.5,1:00,主队,1.5932791583848858,1.352746677210344,0.7725223842731075,0.8477795960127733,1.471687120420192,1.284136511259846,0.7896987133131855,0.8046828029709409,4f9971754239ad15dac875a44556feb3
2026-6-11,塞內加爾,甘比亞,3,1,3:01,-1.0,-2.0,1:00,主队,2.3554027761539014,2.534432101750986,0.4063129158028924,0.3637515373473054,2.5232229648638484,2.5320336670538617,0.3841233537963668,0.3479481349454413,0676c3e2348b1d642d19eb7726e25a39
2026-6-11,哥倫比亞,法國,1,3,1:03,0.25,0.5,1:01,客队,1.002237262351678,1.2483642530798538,1.841387790109714,1.6642738951597624,0.9846121640167884,1.17042250213002,1.8032520089318689,1.614296570360154,2bcc995a722b4046264b1297da4f0b9b
